id,lat,lon
1003527,-30.9998,153.0425
1003528,-31.0007,153.0423
1003529,-31.0017,153.0422
1003530,-31.0027,153.042
1003531,-31.0037,153.0419
1003532,-31.0047,153.0417
1003533,-31.0057,153.0415
1003534,-31.0067,153.0414
1003535,-31.0077,153.0413
1003536,-31.0086,153.0411
1003537,-31.0096,153.041
1003538,-31.0106,153.0408
1003539,-31.0116,153.0406
1003540,-31.0126,153.0405
1003541,-31.0136,153.0403
1003542,-31.0146,153.0403
1003543,-31.0156,153.0401
1003544,-31.0166,153.04
1003545,-31.0175,153.0398
1003546,-31.0185,153.0396
1003547,-31.0195,153.0394
1003548,-31.0205,153.0393
1003549,-31.0215,153.0391
1003550,-31.0225,153.039
1003551,-31.0234,153.0393
1003552,-31.0244,153.0395
1003553,-31.0254,153.0396
1003554,-31.0265,153.0396
1003555,-31.0276,153.0397
1003556,-31.0286,153.0397
1003557,-31.0297,153.0398
1003558,-31.0307,153.0399
1003559,-31.0318,153.0399
1003560,-31.0328,153.04
1003561,-31.0338,153.0402
1003562,-31.0345,153.0407
1003563,-31.0346,153.0415
1003564,-31.0356,153.0418
1003565,-31.0366,153.0419
1003566,-31.0376,153.0419
1003567,-31.038,153.0428
1003568,-31.0385,153.0437
1003569,-31.0389,153.0446
1003570,-31.0393,153.0455
1003571,-31.0398,153.0464
1003572,-31.0402,153.0473
1003573,-31.0406,153.0481
1003574,-31.0411,153.049
1003575,-31.0415,153.0499
1003576,-31.0414,153.0509
1003577,-31.0419,153.0517
1003578,-31.0426,153.0525
1003579,-31.0427,153.0534
1003580,-31.0426,153.0544
1003581,-31.0428,153.0554
1003582,-31.0429,153.0564
1003583,-31.0429,153.0574
1003584,-31.0431,153.0583
1003585,-31.0432,153.0594
1003586,-31.0432,153.0603
1003587,-31.0432,153.0614
1003588,-31.0434,153.0623
1003589,-31.0435,153.0633
1003590,-31.0437,153.0643
1003591,-31.0439,153.0653
1003592,-31.0441,153.0663
1003593,-31.0443,153.0672
1003594,-31.0447,153.0681
1003595,-31.0455,153.0688
1003596,-31.0465,153.069
1003597,-31.0475,153.069
1003598,-31.0485,153.0688
1003599,-31.0494,153.0685
1003600,-31.0503,153.0681
1003601,-31.0511,153.0675
1003602,-31.0516,153.0666
1003603,-31.0523,153.0661
1003604,-31.0533,153.0659
1003605,-31.0543,153.0659
1003606,-31.0553,153.0657
1003607,-31.0563,153.0654
1003608,-31.0572,153.065
1003609,-31.0581,153.0646
1003610,-31.059,153.0641
1003611,-31.0599,153.0637
1003612,-31.0608,153.0633
1003613,-31.0618,153.0634
1003614,-31.0628,153.0637
1003615,-31.0638,153.0637
1003616,-31.0647,153.0635
1003617,-31.0656,153.063
1003618,-31.0665,153.0625
1003619,-31.0674,153.062
1003620,-31.0682,153.0615
1003621,-31.0691,153.0611
1003622,-31.0701,153.0607
1003623,-31.071,153.0605
1003624,-31.072,153.0602
1003625,-31.073,153.06
1003626,-31.0739,153.0597
1003627,-31.0749,153.0596
1003628,-31.0759,153.0595
1003629,-31.0769,153.0596
1003630,-31.0779,153.0597
1003631,-31.0789,153.0597
1003632,-31.0799,153.0595
1003633,-31.0809,153.0592
1003634,-31.0817,153.0587
1003635,-31.0824,153.058
1003636,-31.083,153.0572
1003637,-31.0838,153.0566
1003638,-31.0846,153.0559
1003639,-31.0851,153.0551
1003640,-31.0854,153.0541
1003641,-31.0856,153.0531
1003642,-31.0858,153.0522
1003643,-31.0861,153.0512
1003644,-31.0863,153.0502
1003645,-31.0867,153.0493
1003646,-31.0871,153.0484
1003647,-31.0875,153.0475
1003648,-31.0881,153.0467
1003649,-31.0887,153.0459
1003650,-31.0891,153.045
1003651,-31.0894,153.044
1003652,-31.0895,153.043
1003653,-31.0899,153.0421
1003654,-31.0905,153.0413
1003655,-31.0913,153.0407
1003656,-31.0922,153.0402
1003657,-31.093,153.0397
1003658,-31.094,153.0394
1003659,-31.0949,153.0391
1003660,-31.0959,153.0388
1003661,-31.0969,153.0385
1003662,-31.0977,153.038
1003663,-31.0986,153.0376
1003664,-31.0994,153.0369
1003665,-31.1,153.0361
1003666,-31.1007,153.0354
1003667,-31.1014,153.0347
1003668,-31.102,153.034
1003669,-31.1026,153.0332
1003670,-31.1033,153.0324
1003671,-31.104,153.0317
1003672,-31.1047,153.031
1003673,-31.1054,153.0302
1003674,-31.1061,153.0295
1003675,-31.1068,153.0288
1003676,-31.1075,153.0281
1003677,-31.1082,153.0274
1003678,-31.1089,153.0267
1003679,-31.1097,153.026
1003680,-31.1104,153.0253
1003681,-31.111,153.0245
1003682,-31.1116,153.0238
1003683,-31.1123,153.0231
1003684,-31.113,153.0223
1003685,-31.1137,153.0216
1003686,-31.1145,153.021
1003687,-31.1153,153.0203
1003688,-31.116,153.0197
1003689,-31.1167,153.019
1003690,-31.1174,153.0183
1003691,-31.1182,153.0176
1003692,-31.1189,153.0169
1003693,-31.1196,153.0162
1003694,-31.1204,153.0156
1003695,-31.1211,153.0149
1003696,-31.1218,153.0142
1003697,-31.1226,153.0135
1003698,-31.1233,153.0128
1003699,-31.124,153.0121
1003700,-31.1247,153.0115
1003701,-31.1255,153.0108
1003702,-31.1263,153.0102
1003703,-31.127,153.0095
1003704,-31.1278,153.0089
1003705,-31.1286,153.0082
1003706,-31.1294,153.0077
1003707,-31.1302,153.007
1003708,-31.1309,153.0064
1003709,-31.1317,153.0058
1003710,-31.1325,153.0051
1003711,-31.1333,153.0045
1003712,-31.1341,153.004
1003713,-31.1349,153.0034
1003714,-31.1357,153.0028
1003715,-31.1366,153.0023
1003716,-31.1375,153.0018
1003717,-31.1384,153.0014
1003718,-31.1392,153.0009
1003719,-31.1401,153.0005
1003720,-31.141,153
1003721,-31.1419,152.9996
1003722,-31.1428,152.9991
1003723,-31.1437,152.9986
1003724,-31.1445,152.9981
1003725,-31.1454,152.9976
1003726,-31.1462,152.9971
1003727,-31.147,152.9964
1003728,-31.1478,152.9958
1003729,-31.1485,152.9951
1003730,-31.1493,152.9945
1003731,-31.1502,152.994
1003732,-31.1511,152.9936
1003733,-31.152,152.9932
1003734,-31.1529,152.9928
1003735,-31.1538,152.9923
1003736,-31.1547,152.9918
1003737,-31.1555,152.9913
1003738,-31.1564,152.9908
1003739,-31.1573,152.9904
1003740,-31.1582,152.99
1003741,-31.1592,152.9897
1003742,-31.1602,152.9895
1003743,-31.1611,152.9892
1003744,-31.1621,152.9889
1003745,-31.1629,152.9884
1003746,-31.1638,152.9879
1003747,-31.1646,152.9873
1003748,-31.1655,152.9868
1003749,-31.1663,152.9861
1003750,-31.167,152.9855
1003751,-31.1679,152.985
1003752,-31.1687,152.9845
1003753,-31.1697,152.9841
1003754,-31.1706,152.9839
1003755,-31.1716,152.9837
1003756,-31.1726,152.9835
1003757,-31.1736,152.9834
1003758,-31.1746,152.9832
1003759,-31.1756,152.983
1003760,-31.1765,152.9828
1003761,-31.1775,152.9826
1003762,-31.1785,152.9824
1003763,-31.1795,152.9821
1003764,-31.1804,152.9819
1003765,-31.1814,152.9817
1003766,-31.1824,152.9814
1003767,-31.1834,152.9812
1003768,-31.1844,152.982
1003769,-31.1845,152.983
1003770,-31.1846,152.984
1003771,-31.185,152.985
1003772,-31.1858,152.9856
1003773,-31.1868,152.9859
1003774,-31.1878,152.9859
1003775,-31.1888,152.9856
1003776,-31.1898,152.9853
1003777,-31.1908,152.9851
1003778,-31.1919,152.9851
1003779,-31.1929,152.985
1003780,-31.1939,152.9848
1003781,-31.1947,152.9845
1003782,-31.1954,152.9838
1003783,-31.1959,152.983
1003784,-31.1965,152.9821
1003785,-31.1971,152.9811
1003786,-31.1977,152.9801
1003787,-31.1982,152.9792
1003788,-31.1984,152.9782
1003789,-31.1988,152.9771
1003790,-31.1997,152.9767
1003791,-31.2006,152.9762
1003792,-31.2015,152.9758
1003793,-31.2023,152.9753
1003794,-31.2032,152.9748
1003795,-31.2042,152.9745
1003796,-31.205,152.974
1003797,-31.2058,152.9733
1003798,-31.2065,152.9727
1003799,-31.2074,152.9724
1003800,-31.2083,152.9722
1003801,-31.2093,152.972
1003802,-31.2103,152.9718
1003803,-31.2113,152.9716
1003804,-31.2123,152.9715
1003805,-31.2133,152.9713
1003806,-31.2143,152.9711
1003807,-31.2153,152.9709
1003808,-31.2163,152.9708
1003809,-31.2173,152.9706
1003810,-31.2183,152.9704
1003811,-31.2193,152.9703
1003812,-31.2203,152.9701
1003813,-31.2213,152.9699
1003814,-31.2223,152.9698
1003815,-31.2233,152.9696
1003816,-31.2243,152.9694
1003817,-31.2253,152.9693
1003818,-31.2263,152.9691
1003819,-31.2273,152.9689
1003820,-31.2283,152.9688
1003821,-31.2293,152.9686
1003822,-31.2303,152.9684
1003823,-31.2313,152.9682
1003824,-31.2323,152.9681
1003825,-31.2333,152.9679
1003826,-31.2343,152.9677
1003827,-31.2353,152.9676
1003828,-31.2363,152.9674
1003829,-31.2372,152.9672
1003830,-31.2382,152.9671
1003831,-31.2392,152.9669
1003832,-31.2402,152.9669
1003833,-31.2411,152.9671
1003834,-31.2421,152.9675
1003835,-31.2431,152.9677
1003836,-31.244,152.9678
1003837,-31.245,152.9682
1003838,-31.2459,152.9686
1003839,-31.2468,152.969
1003840,-31.2476,152.9696
1003841,-31.2482,152.9704
1003842,-31.2489,152.9711
1003843,-31.2497,152.9717
1003844,-31.2504,152.9724
1003845,-31.251,152.9732
1003846,-31.2516,152.974
1003847,-31.2523,152.9746
1003848,-31.2533,152.975
1003849,-31.2542,152.9752
1003850,-31.2552,152.9753
1003851,-31.2562,152.9753
1003852,-31.2572,152.9755
1003853,-31.2578,152.9763
1003854,-31.2585,152.977
1003855,-31.259,152.9779
1003856,-31.2595,152.9787
1003857,-31.2602,152.9794
1003858,-31.2608,152.9802
1003859,-31.262,152.9805
1003860,-31.2634,152.9805
1003861,-31.2642,152.9804
1003862,-31.265,152.9799
1003863,-31.2652,152.9792
1003864,-31.266,152.9786
1003865,-31.2667,152.978
1003866,-31.2676,152.9775
1003867,-31.2685,152.9769
1003868,-31.2693,152.9764
1003869,-31.2701,152.9758
1003870,-31.2711,152.9755
1003871,-31.272,152.9753
1003872,-31.273,152.9753
1003873,-31.274,152.9754
1003874,-31.275,152.9754
1003875,-31.276,152.9754
1003876,-31.277,152.9757
1003877,-31.278,152.9759
1003878,-31.2789,152.9762
1003879,-31.2799,152.9765
1003880,-31.2809,152.9767
1003881,-31.2819,152.9766
1003882,-31.2828,152.9764
1003883,-31.2838,152.9761
1003884,-31.2847,152.9757
1003885,-31.2856,152.9752
1003886,-31.2865,152.9747
1003887,-31.2873,152.9742
1003888,-31.2881,152.9737
1003889,-31.289,152.9731
1003890,-31.2898,152.9726
1003891,-31.2907,152.9721
1003892,-31.2916,152.9716
1003893,-31.2925,152.9713
1003894,-31.2935,152.971
1003895,-31.2945,152.9709
1003896,-31.2955,152.9707
1003897,-31.2964,152.9705
1003898,-31.2974,152.9702
1003899,-31.2983,152.9698
1003900,-31.2996,152.9696
1003901,-31.3008,152.9697
1003902,-31.3007,152.9704
1003903,-31.3014,152.9711
1003904,-31.3022,152.9717
1003905,-31.303,152.9722
1003906,-31.3038,152.9728
1003907,-31.3046,152.9733
1003908,-31.3055,152.9739
1003909,-31.3063,152.9745
1003910,-31.3071,152.9751
1003911,-31.3078,152.9758
1003912,-31.3086,152.9764
1003913,-31.3094,152.9771
1003914,-31.3102,152.9776
1003915,-31.3111,152.9781
1003916,-31.3117,152.9788
1003917,-31.3123,152.9793
1003918,-31.3133,152.9795
1003919,-31.3144,152.9796
1003920,-31.3156,152.9796
1003921,-31.3168,152.9796
1003922,-31.318,152.9796
1003923,-31.3192,152.9796
1003924,-31.3204,152.9795
1003925,-31.3215,152.9794
1003926,-31.3222,152.9791
1003927,-31.3224,152.9784
1003928,-31.3233,152.9779
1003929,-31.3241,152.9773
1003930,-31.3249,152.9767
1003931,-31.3256,152.976
1003932,-31.3263,152.9752
1003933,-31.3269,152.9745
1003934,-31.3276,152.9737
1003935,-31.3283,152.973
1003936,-31.3289,152.9722
1003937,-31.3295,152.9714
1003938,-31.3302,152.9707
1003939,-31.3308,152.9699
1003940,-31.3314,152.9691
1003941,-31.3321,152.9684
1003942,-31.3328,152.9677
1003943,-31.3336,152.967
1003944,-31.3343,152.9663
1003945,-31.335,152.9656
1003946,-31.3357,152.965
1003947,-31.3365,152.9643
1003948,-31.3372,152.9636
1003949,-31.338,152.963
1003950,-31.3388,152.9623
1003951,-31.3395,152.9617
1003952,-31.3402,152.961
1003953,-31.341,152.9603
1003954,-31.3416,152.9595
1003955,-31.3423,152.9588
1003956,-31.3429,152.958
1003957,-31.3434,152.9572
1003958,-31.3439,152.9563
1003959,-31.3444,152.9554
1003960,-31.3448,152.9545
1003961,-31.3453,152.9535
1003962,-31.3457,152.9527
1003963,-31.3464,152.952
1003964,-31.3472,152.9514
1003965,-31.348,152.9508
1003966,-31.3489,152.9503
1003967,-31.3497,152.9498
1003968,-31.3506,152.9493
1003969,-31.3516,152.949
1003970,-31.3524,152.9485
1003971,-31.3533,152.9481
1003972,-31.3543,152.9477
1003973,-31.3552,152.9473
1003974,-31.3561,152.9469
1003975,-31.357,152.9465
1003976,-31.3579,152.9461
1003977,-31.3588,152.9456
1003978,-31.3597,152.9451
1003979,-31.3606,152.9446
1003980,-31.3614,152.9441
1003981,-31.3622,152.9436
1003982,-31.3631,152.9431
1003983,-31.364,152.9425
1003984,-31.3648,152.942
1003985,-31.3657,152.9416
1003986,-31.3666,152.9415
1003987,-31.3675,152.9414
1003988,-31.3682,152.9407
1003989,-31.3689,152.9398
1003990,-31.3697,152.9389
1003991,-31.3704,152.9382
1003992,-31.3714,152.9382
1003993,-31.3723,152.9379
1003994,-31.3732,152.9375
1003995,-31.374,152.9369
1003996,-31.3749,152.9363
1003997,-31.3757,152.9358
1003998,-31.3766,152.9353
1003999,-31.3775,152.9349
1004000,-31.3784,152.9345
1004001,-31.3793,152.9341
1004002,-31.3802,152.9337
1004003,-31.3811,152.9333
1004004,-31.3821,152.9329
1004005,-31.383,152.9325
1004006,-31.3839,152.932
1004007,-31.3847,152.9315
1004008,-31.3856,152.931
1004009,-31.3865,152.9305
1004010,-31.3873,152.93
1004011,-31.3882,152.9296
1004012,-31.3891,152.9291
1004013,-31.3901,152.9288
1004014,-31.391,152.9286
1004015,-31.392,152.9283
1004016,-31.3929,152.9279
1004017,-31.3939,152.9275
1004018,-31.3948,152.9272
1004019,-31.3957,152.9268
1004020,-31.3967,152.9265
1004021,-31.3976,152.9261
1004022,-31.3985,152.9258
1004023,-31.3995,152.9255
1004024,-31.4005,152.9253
1004025,-31.4014,152.9251
1004026,-31.4024,152.925
1004027,-31.4034,152.9248
1004028,-31.4044,152.9246
1004029,-31.4054,152.9244
1004030,-31.4064,152.9242
1004031,-31.4074,152.924
1004032,-31.4083,152.9238
1004033,-31.4093,152.9235
1004034,-31.4103,152.9235
1004035,-31.4113,152.9236
1004036,-31.4123,152.9237
1004037,-31.4132,152.9239
1004038,-31.4142,152.9241
1004039,-31.4152,152.9244
1004040,-31.4162,152.9246
1004041,-31.4171,152.9249
1004042,-31.4181,152.9253
1004043,-31.419,152.9257
1004044,-31.4199,152.9261
1004045,-31.4208,152.9264
1004046,-31.4218,152.9265
1004047,-31.4228,152.9266
1004048,-31.4238,152.9268
1004049,-31.4247,152.9271
1004050,-31.4257,152.9273
1004051,-31.4267,152.9272
1004052,-31.4277,152.9271
1004053,-31.4287,152.9272
1004054,-31.4296,152.9276
1004055,-31.4305,152.9281
1004056,-31.4313,152.9287
1004057,-31.4322,152.9292
1004058,-31.4331,152.9296
1004059,-31.4336,152.9304
1004060,-31.4346,152.9307
1004061,-31.4355,152.931
1004062,-31.4365,152.931
1004063,-31.4375,152.931
1004064,-31.4385,152.931
1004065,-31.4395,152.9311
1004066,-31.4404,152.9315
1004067,-31.4413,152.9319
1004068,-31.4423,152.9322
1004069,-31.443,152.9329
1004070,-31.4439,152.9334
1004071,-31.4446,152.9341
1004072,-31.4451,152.9349
1004073,-31.446,152.9353
1004074,-31.447,152.9357
1004075,-31.4479,152.9359
1004076,-31.4489,152.9362
1004077,-31.4499,152.9364
1004078,-31.4509,152.9365
1004079,-31.4519,152.9367
1004080,-31.4528,152.9369
1004081,-31.4538,152.9371
1004082,-31.4547,152.9375
1004083,-31.4557,152.9378
1004084,-31.4566,152.9382
1004085,-31.4574,152.9387
1004086,-31.4583,152.9392
1004087,-31.4593,152.9395
1004088,-31.4603,152.9396
1004089,-31.4613,152.9397
1004090,-31.4623,152.9397
1004091,-31.4633,152.9398
1004092,-31.4643,152.9399
1004093,-31.4653,152.9399
1004094,-31.4663,152.9399
1004095,-31.4672,152.9402
1004096,-31.4682,152.9405
1004097,-31.4692,152.9406
1004098,-31.4701,152.9408
1004099,-31.4711,152.9409
1004100,-31.4721,152.941
1004101,-31.4731,152.9413
1004102,-31.4741,152.9415
1004103,-31.4751,152.9416
1004104,-31.4761,152.9415
1004105,-31.4771,152.9415
1004106,-31.478,152.9411
1004107,-31.4787,152.9404
1004108,-31.4792,152.9396
1004109,-31.4799,152.9388
1004110,-31.4805,152.9381
1004111,-31.4812,152.9373
1004112,-31.4817,152.9365
1004113,-31.4823,152.9356
1004114,-31.4828,152.9348
1004115,-31.4834,152.934
1004116,-31.4841,152.9332
1004117,-31.4848,152.9325
1004118,-31.4855,152.9318
1004119,-31.4862,152.9311
1004120,-31.4869,152.9304
1004121,-31.4875,152.9296
1004122,-31.4882,152.9289
1004123,-31.4888,152.9281
1004124,-31.4893,152.9272
1004125,-31.4899,152.9264
1004126,-31.4907,152.9258
1004127,-31.4915,152.9252
1004128,-31.4922,152.9245
1004129,-31.4929,152.9238
1004130,-31.4937,152.9231
1004131,-31.4943,152.9224
1004132,-31.495,152.9216
1004133,-31.4956,152.9208
1004134,-31.4962,152.9201
1004135,-31.4969,152.9193
1004136,-31.4975,152.9185
1004137,-31.4981,152.9178
1004138,-31.4987,152.917
1004139,-31.4994,152.9162
1004140,-31.5001,152.9155
1004141,-31.5008,152.9148
1004142,-31.5014,152.914
1004143,-31.5021,152.9133
1004144,-31.5028,152.9126
1004145,-31.5035,152.9118
1004146,-31.5041,152.9111
1004147,-31.5048,152.9103
1004148,-31.5055,152.9096
1004149,-31.5061,152.9088
1004150,-31.5068,152.9081
1004151,-31.5075,152.9073
1004152,-31.5082,152.9066
1004153,-31.509,152.906
1004154,-31.5097,152.9053
1004155,-31.5104,152.9046
1004156,-31.5112,152.904
1004157,-31.5119,152.9033
1004158,-31.5126,152.9026
1004159,-31.5134,152.9019
1004160,-31.5141,152.9013
1004161,-31.5148,152.9005
1004162,-31.5155,152.8998
1004163,-31.5162,152.8991
1004164,-31.5168,152.8983
1004165,-31.5172,152.8974
1004166,-31.5176,152.8966
1004167,-31.5182,152.8958
1004168,-31.519,152.8952
1004169,-31.5197,152.8945
1004170,-31.5205,152.8938
1004171,-31.5212,152.8932
1004172,-31.522,152.8926
1004173,-31.5228,152.892
1004174,-31.5235,152.8913
1004175,-31.5242,152.8905
1004176,-31.5248,152.8898
1004177,-31.5255,152.8891
1004178,-31.5263,152.8884
1004179,-31.527,152.8877
1004180,-31.5277,152.887
1004181,-31.5284,152.8863
1004182,-31.5291,152.8856
1004183,-31.5298,152.8848
1004184,-31.5305,152.8842
1004185,-31.5312,152.8834
1004186,-31.5318,152.8826
1004187,-31.5325,152.882
1004188,-31.5332,152.8812
1004189,-31.5339,152.8805
1004190,-31.5347,152.8798
1004191,-31.5353,152.8791
1004192,-31.536,152.8784
1004193,-31.5368,152.8777
1004194,-31.5375,152.877
1004195,-31.5383,152.8764
1004196,-31.5391,152.8761
1004197,-31.5401,152.8762
1004198,-31.5405,152.8753
1004199,-31.5412,152.8748
1004200,-31.5422,152.8748
1004201,-31.5429,152.8748
1004202,-31.5432,152.8739
1004203,-31.544,152.8733
1004204,-31.5445,152.8726
1004205,-31.5438,152.8721
1004206,-31.5439,152.8714
1004207,-31.5449,152.8709
1004208,-31.5457,152.8703
1004209,-31.5464,152.8697
1004210,-31.5472,152.8691
1004211,-31.548,152.8685
1004212,-31.5488,152.8678
1004213,-31.5496,152.8672
1004214,-31.5504,152.8666
1004215,-31.5512,152.8661
1004216,-31.552,152.8654
1004217,-31.5527,152.8648
1004218,-31.5535,152.8641
1004219,-31.5542,152.8634
1004220,-31.5551,152.8629
1004221,-31.5559,152.8623
1004222,-31.5565,152.8615
1004223,-31.5573,152.861
1004224,-31.5582,152.8609
1004225,-31.5592,152.8606
1004226,-31.56,152.8601
1004227,-31.5609,152.8595
1004228,-31.5617,152.859
1004229,-31.5626,152.8586
1004230,-31.5636,152.8582
1004231,-31.5645,152.8578
1004232,-31.5654,152.8574
1004233,-31.5663,152.8569
1004234,-31.5672,152.8565
1004235,-31.5681,152.8561
1004236,-31.569,152.8556
1004237,-31.5698,152.855
1004238,-31.5705,152.8543
1004239,-31.5709,152.8534
1004240,-31.5717,152.8535
1004241,-31.5727,152.8535
1004242,-31.5736,152.8532
1004243,-31.5745,152.8527
1004244,-31.5753,152.8521
1004245,-31.5762,152.8517
1004246,-31.5771,152.8512
1004247,-31.5779,152.8507
1004248,-31.5789,152.8503
1004249,-31.5798,152.85
1004250,-31.5808,152.8497
1004251,-31.5817,152.8494
1004252,-31.5827,152.8492
1004253,-31.5837,152.849
1004254,-31.5847,152.8491
1004255,-31.5857,152.8492
1004256,-31.5866,152.8489
1004257,-31.5876,152.8487
1004258,-31.5886,152.8487
1004259,-31.5894,152.8488
1004260,-31.5897,152.8499
1004261,-31.5899,152.8508
1004262,-31.5901,152.8516
